swimmer_id,race_year,age,lifeguard_cert,years_coached,years_ow_experience,race_id,race_name,location,distance_mi,swell_ft_typical,water_temp_f,current_strength,difficulty_rating,finished,finish_time_min
SW0121,2024,45,N,3,12.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0121,2024,45,N,2,12.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0122,2019,49,N,1,5.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0122,2020,50,N,2,6.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0122,2021,51,N,2,7.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,76.6
SW0122,2021,51,N,1,7.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.8
SW0122,2022,52,N,1,8.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,76.1
SW0122,2023,53,N,1,9.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,54.0
SW0122,2023,53,N,1,9.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,54.0
SW0123,2019,41,Y,2,20.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0123,2020,42,Y,3,21.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0123,2020,42,Y,2,21.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0123,2020,42,Y,3,21.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0123,2020,42,Y,2,21.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0123,2022,44,Y,2,23.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0123,2023,45,Y,2,24.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,33.7
SW0124,2019,51,Y,2,2.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0124,2022,54,Y,2,5.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0124,2023,55,Y,3,6.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,65.6
SW0124,2024,56,Y,2,7.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,76.9
SW0125,2020,47,N,5,13.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,28.0
SW0125,2022,49,N,5,15.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,52.0
SW0125,2024,51,N,5,17.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,14.0
SW0126,2020,54,N,1,6.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,68.5
SW0126,2020,54,N,1,6.7,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0126,2023,57,N,1,9.7,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0126,2024,58,N,1,10.7,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0127,2019,67,Y,2,5.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0127,2022,70,Y,2,8.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,38.8
SW0127,2022,70,Y,2,8.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.4
SW0127,2023,71,Y,2,9.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0127,2023,71,Y,3,9.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,41.5
SW0127,2023,71,Y,2,9.4,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,54.1
SW0127,2024,72,Y,2,10.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,41.6
SW0127,2024,72,Y,2,10.4,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0128,2020,26,N,2,10.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.4
SW0128,2020,26,N,2,10.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.0
SW0128,2020,26,N,2,10.6,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,68.1
SW0128,2021,27,N,2,11.6,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0128,2023,29,N,2,13.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0128,2023,29,N,3,13.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,42.2
SW0129,2020,48,N,2,11.5,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,51.2
SW0129,2020,48,N,2,11.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,103.0
SW0129,2021,49,N,2,12.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0129,2022,50,N,2,13.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,108.8
SW0129,2022,50,N,3,13.5,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,64.1
SW0130,2019,40,N,1,12.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,48.1
SW0130,2019,40,N,1,12.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,41.8
SW0130,2019,40,N,1,12.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,63.6
SW0130,2022,43,N,1,15.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0130,2022,43,N,1,15.3,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,23.3
SW0130,2024,45,N,2,17.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,20.6
SW0130,2024,45,N,1,17.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0131,2019,36,Y,0,7.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,34.2
SW0131,2019,36,Y,0,7.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0131,2021,38,Y,0,9.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0131,2021,38,Y,0,9.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0131,2022,39,Y,0,10.6,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0131,2023,40,Y,0,11.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0131,2024,41,Y,0,12.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0132,2019,30,N,2,3.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0132,2021,32,N,2,5.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.9
SW0132,2022,33,N,2,6.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,59.5
SW0132,2022,33,N,2,6.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,59.5
SW0132,2022,33,N,2,6.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,59.5
SW0132,2023,34,N,3,7.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,66.8
SW0132,2024,35,N,2,8.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,84.0
SW0132,2024,35,N,2,8.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,33.2
SW0133,2019,20,Y,2,3.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,72.6
SW0133,2020,21,Y,3,4.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,84.2
SW0133,2020,21,Y,2,4.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0133,2022,23,Y,2,6.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,58.4
SW0134,2019,38,Y,3,8.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.8
SW0134,2022,41,Y,3,11.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.4
SW0134,2023,42,Y,3,12.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.1
SW0134,2024,43,Y,3,13.5,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0135,2020,61,Y,3,9.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,56.2
SW0135,2023,64,Y,2,12.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0135,2024,65,Y,2,13.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,53.0
SW0136,2020,24,Y,6,14.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,45.5
SW0136,2020,24,Y,6,14.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0136,2022,26,Y,5,16.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,23.3
SW0136,2024,28,Y,5,18.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0137,2019,39,N,5,8.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.9
SW0137,2020,40,N,5,9.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0137,2020,40,N,5,9.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,102.8
SW0137,2021,41,N,6,10.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0137,2021,41,N,5,10.1,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0137,2022,42,N,6,11.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,89.2
SW0138,2019,68,N,2,11.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,57.5
SW0138,2020,69,N,3,12.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,18.2
SW0138,2023,72,N,2,15.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,84.0
SW0138,2024,73,N,2,16.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,45.3
SW0139,2020,68,N,2,14.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,32.9
SW0139,2020,68,N,2,14.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,32.9
SW0139,2021,69,N,2,15.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0139,2021,69,N,2,15.6,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,82.2
SW0139,2021,69,N,2,15.6,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0139,2022,70,N,2,16.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,28.1
SW0139,2023,71,N,2,17.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,27.4
SW0139,2024,72,N,2,18.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0139,2024,72,N,2,18.6,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0140,2019,29,N,1,6.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,41.0
SW0140,2019,29,N,1,6.8,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0140,2020,30,N,2,7.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,53.5
SW0140,2020,30,N,1,7.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,20.2
SW0140,2021,31,N,1,8.8,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.5
SW0141,2019,18,N,4,0.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0141,2019,18,N,4,0.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0141,2020,19,N,4,1.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0141,2021,20,N,4,2.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0141,2024,23,N,4,5.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0141,2024,23,N,5,5.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0142,2019,52,Y,1,0.1,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,46.6
SW0142,2020,53,Y,2,1.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,54.2
SW0142,2022,55,Y,1,3.1,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.3
SW0142,2022,55,Y,2,3.1,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0142,2024,57,Y,1,5.1,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0142,2024,57,Y,2,5.1,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,22.8
SW0143,2020,19,N,3,1.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,66.9
SW0143,2021,20,N,2,2.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0143,2021,20,N,2,2.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,57.9
SW0144,2019,33,N,2,14.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0144,2019,33,N,2,14.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0144,2021,35,N,2,16.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0144,2021,35,N,3,16.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0144,2021,35,N,2,16.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0145,2020,44,N,0,2.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0145,2021,45,N,0,3.8,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0145,2024,48,N,0,6.8,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.1
SW0145,2024,48,N,0,6.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,64.5
SW0146,2019,63,N,3,12.2,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,98.1
SW0146,2022,66,N,4,15.2,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0146,2023,67,N,4,16.2,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,69.5
SW0147,2019,22,Y,0,8.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,58.2
SW0147,2019,22,Y,0,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0147,2020,23,Y,1,9.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,61.2
SW0147,2021,24,Y,1,10.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0147,2024,27,Y,0,13.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,56.7
SW0148,2020,53,N,2,15.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.0
SW0148,2020,53,N,2,15.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,24.0
SW0148,2021,54,N,2,16.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0148,2021,54,N,2,16.6,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,38.2
SW0148,2022,55,N,3,17.6,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,16.9
SW0149,2020,46,N,2,12.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0149,2021,47,N,3,13.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0149,2022,48,N,3,14.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0149,2022,48,N,3,14.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0149,2023,49,N,2,15.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0150,2021,26,N,1,7.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0150,2021,26,N,1,7.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,32.9
SW0150,2021,26,N,1,7.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0150,2021,26,N,2,7.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0150,2021,26,N,1,7.5,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,0,
SW0150,2024,29,N,1,10.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0151,2020,62,N,0,6.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,61.3
SW0151,2020,62,N,1,6.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,67.2
SW0151,2021,63,N,0,7.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,92.4
SW0151,2021,63,N,1,7.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,81.6
SW0151,2024,66,N,0,10.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,79.4
SW0152,2020,62,N,2,7.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,64.1
SW0152,2021,63,N,2,8.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,29.4
SW0152,2022,64,N,2,9.4,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.3
SW0152,2022,64,N,2,9.4,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0152,2023,65,N,3,10.4,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.4
SW0152,2024,66,N,2,11.4,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,73.3
SW0153,2020,44,Y,3,7.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,51.6
SW0153,2020,44,Y,3,7.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,24.6
SW0153,2020,44,Y,2,7.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,78.5
SW0153,2020,44,Y,2,7.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0153,2020,44,Y,2,7.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0153,2021,45,Y,2,8.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,33.0
SW0153,2021,45,Y,3,8.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,52.2
SW0153,2023,47,Y,2,10.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,42.8
SW0153,2024,48,Y,2,11.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,73.1
SW0154,2020,68,N,3,4.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,65.7
SW0154,2022,70,N,4,6.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,87.9
SW0154,2022,70,N,3,6.3,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.0
SW0154,2023,71,N,3,7.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,87.6
SW0154,2023,71,N,3,7.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0154,2024,72,N,3,8.3,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,90.9
SW0155,2019,49,N,3,5.8,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0155,2022,52,N,4,8.8,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0155,2023,53,N,3,9.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,71.5
SW0155,2023,53,N,3,9.8,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0155,2023,53,N,3,9.8,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,71.5
SW0156,2020,66,Y,2,15.0,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,22.7
SW0156,2023,69,Y,1,18.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,65.3
SW0156,2024,70,Y,1,19.0,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0156,2024,70,Y,1,19.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,73.1
SW0157,2019,67,N,0,0.0,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,66.5
SW0157,2019,67,N,0,0.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,77.3
SW0157,2023,71,N,0,4.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0157,2023,71,N,1,4.0,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,1,49.3
SW0157,2024,72,N,0,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0157,2024,72,N,1,5.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,86.7
SW0158,2019,47,N,1,7.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0158,2019,47,N,1,7.3,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0158,2020,48,N,1,8.3,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,26.1
SW0158,2020,48,N,1,8.3,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,30.3
SW0158,2020,48,N,1,8.3,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,48.6
SW0158,2022,50,N,1,10.3,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,0,
SW0158,2024,52,N,1,12.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,1,79.0
SW0158,2024,52,N,1,12.3,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0159,2019,32,N,1,1.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0159,2021,34,N,2,3.5,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,0,
SW0159,2022,35,N,1,4.5,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0159,2024,37,N,1,6.5,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0160,2019,25,N,0,6.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0160,2020,26,N,1,7.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,25.3
SW0160,2020,26,N,0,7.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0160,2021,27,N,0,8.9,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,56.3
SW0160,2022,28,N,0,9.9,R6,Alcatraz Sharkfest Swim,CA,1.5,2-4,60,High,5,0,
SW0160,2023,29,N,0,10.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.4
SW0161,2019,47,Y,0,10.2,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,29.2
SW0161,2020,48,Y,0,11.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,27.7
SW0161,2022,50,Y,0,13.2,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0161,2024,52,Y,1,15.2,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,26.3
SW0162,2020,29,Y,3,6.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,63.6
SW0162,2020,29,Y,2,6.7,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,0,
SW0162,2021,30,Y,3,7.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.0
SW0162,2021,30,Y,3,7.7,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,28.0
SW0162,2023,32,Y,2,9.7,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,25.8
SW0163,2019,57,N,1,9.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,70.0
SW0163,2022,60,N,1,12.9,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0163,2022,60,N,2,12.9,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,1,53.6
SW0163,2023,61,N,2,13.9,R4,Seal Beach Rough Water Swim,CA,1.0,2-3,64,Moderate,2,1,22.9
SW0163,2024,62,N,1,14.9,R3,La Jolla Rough Water (1mi),CA,1.0,2-3,66,Moderate,2,1,21.0
SW0163,2024,62,N,1,14.9,R1,Waikiki Roughwater Swim,HI,2.4,2-3,79,Moderate,3,1,57.6
SW0164,2019,66,N,3,0.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0164,2021,68,N,4,2.0,R2,La Jolla Rough Water (3mi),CA,3.0,3-5,66,Moderate,4,0,
SW0164,2021,68,N,3,2.0,R7,Maui Roughwater Swim,HI,3.0,3-5,78,High,4,0,
SW0164,2022,69,N,3,3.0,R5,Manhattan Beach Pier to Pier,CA,2.0,1-2,65,Low,2,1,55.2
